9.96479e-01 9.99678e-01
9.96551e-01 9.99865e-01
9.96634e-01 1.00007e+00
9.96723e-01 1.00028e+00
9.96812e-01 1.00049e+00
9.96899e-01 1.00069e+00
9.96974e-01 1.00086e+00
9.97041e-01 1.00100e+00
9.97086e-01 1.00108e+00
9.97112e-01 1.00110e+00
9.97119e-01 1.00108e+00
9.97107e-01 1.00101e+00
9.97074e-01 1.00090e+00
9.97023e-01 1.00074e+00
9.96955e-01 1.00056e+00
9.96873e-01 1.00035e+00
9.96780e-01 1.00011e+00
9.96680e-01 9.99852e-01
9.96579e-01 9.99624e-01
9.96483e-01 9.99359e-01
9.96398e-01 9.99201e-01
9.96329e-01 9.99029e-01
9.96275e-01 9.98912e-01
9.96248e-01 9.98896e-01
9.96239e-01 9.98909e-01
9.96247e-01 9.98952e-01
9.96270e-01 9.99036e-01
9.96309e-01 9.99153e-01
9.96359e-01 9.99296e-01
9.96414e-01 9.99452e-01
9.96472e-01 9.99600e-01
9.96530e-01 9.99772e-01
9.96582e-01 9.99896e-01
9.96626e-01 1.00005e+00
9.96654e-01 1.00009e+00
9.96670e-01 1.00017e+00
9.96676e-01 1.00019e+00
9.96668e-01 1.00017e+00
9.96653e-01 1.00015e+00
9.96640e-01 1.00014e+00
9.96630e-01 1.00013e+00
9.96629e-01 1.00015e+00
9.96640e-01 1.00019e+00
9.96672e-01 1.00028e+00
9.96730e-01 1.00042e+00
9.96813e-01 1.00061e+00
9.96923e-01 1.00085e+00
9.97057e-01 1.00115e+00
9.97215e-01 1.00148e+00
9.97385e-01 1.00183e+00
9.97556e-01 1.00219e+00
9.97717e-01 1.00246e+00
9.97847e-01 1.00274e+00
9.97937e-01 1.00282e+00
9.97969e-01 1.00275e+00
9.97938e-01 1.00256e+00
9.97837e-01 1.00221e+00
9.97659e-01 1.00169e+00
9.97400e-01 1.00099e+00
9.97061e-01 1.00014e+00
9.96654e-01 9.99144e-01
9.96195e-01 9.98048e-01
9.95702e-01 9.96904e-01
9.95199e-01 9.95778e-01
9.94727e-01 9.94682e-01
9.94302e-01 9.93866e-01
9.93988e-01 9.93180e-01
9.93779e-01 9.92934e-01
9.93715e-01 9.93041e-01
9.93778e-01 9.93434e-01
9.93977e-01 9.94128e-01
9.94317e-01 9.95112e-01
9.94781e-01 9.96390e-01
9.95357e-01 9.97858e-01
9.96025e-01 9.99507e-01
9.96733e-01 1.00130e+00
9.97456e-01 1.00304e+00
9.98159e-01 1.00476e+00
9.98751e-01 1.00604e+00
9.99254e-01 1.00714e+00
9.99586e-01 1.00788e+00
9.99737e-01 1.00791e+00
9.99732e-01 1.00769e+00
9.99579e-01 1.00712e+00
9.99274e-01 1.00624e+00
9.98835e-01 1.00504e+00
9.98302e-01 1.00368e+00
9.97707e-01 1.00227e+00
9.97110e-01 1.00067e+00
9.96549e-01 9.99392e-01
9.96042e-01 9.97927e-01
9.95713e-01 9.97369e-01
9.95524e-01 9.96961e-01
9.95509e-01 9.97034e-01
9.95675e-01 9.97437e-01
9.96004e-01 9.98257e-01
9.96461e-01 9.99352e-01
9.97011e-01 1.00053e+00
9.97609e-01 1.00181e+00
9.98204e-01 1.00316e+00
9.98746e-01 1.00424e+00
9.99138e-01 1.00506e+00
9.99296e-01 1.00501e+00
9.99234e-01 1.00455e+00
9.98919e-01 1.00356e+00
9.98315e-01 1.00195e+00
9.97414e-01 9.99678e-01
9.96235e-01 9.96874e-01
9.94832e-01 9.93646e-01
9.93264e-01 9.90210e-01
9.91601e-01 9.86670e-01
9.89988e-01 9.82864e-01
9.88510e-01 9.80382e-01
9.87392e-01 9.77924e-01
9.86639e-01 9.77174e-01
9.86413e-01 9.77767e-01
9.86705e-01 9.79433e-01
9.87582e-01 9.82337e-01
9.89044e-01 9.86555e-01
9.91100e-01 9.91991e-01
9.93738e-01 9.98549e-01
9.96850e-01 1.00616e+00
1.00032e+00 1.01435e+00
1.00403e+00 1.02275e+00
1.00777e+00 1.03104e+00
1.01127e+00 1.03914e+00
1.01435e+00 1.04444e+00
1.01675e+00 1.05017e+00
1.01825e+00 1.05101e+00
1.01874e+00 1.04996e+00
1.01817e+00 1.04683e+00
1.01644e+00 1.04095e+00
1.01351e+00 1.03249e+00
1.00942e+00 1.02155e+00
1.00428e+00 1.00828e+00
9.98218e-01 9.93708e-01
9.91435e-01 9.78080e-01
9.84431e-01 9.60753e-01
9.77533e-01 9.47337e-01
9.71372e-01 9.31226e-01
9.66217e-01 9.23390e-01
9.62539e-01 9.15122e-01
9.60619e-01 9.15185e-01
9.60431e-01 9.18082e-01
9.62087e-01 9.24595e-01
9.65432e-01 9.35116e-01
9.70394e-01 9.48990e-01
9.76912e-01 9.65801e-01
9.84662e-01 9.85641e-01
9.93447e-01 1.00700e+00
1.00306e+00 1.02916e+00
1.01285e+00 1.05280e+00
1.02241e+00 1.07279e+00
1.03095e+00 1.09418e+00
1.03865e+00 1.10778e+00
1.04391e+00 1.11877e+00
1.04718e+00 1.12144e+00
1.04785e+00 1.11835e+00
1.04566e+00 1.10891e+00
1.04038e+00 1.09280e+00
1.03212e+00 1.07042e+00
1.02110e+00 1.04198e+00
1.00743e+00 1.00916e+00
9.91624e-01 9.72481e-01
9.74906e-01 9.32680e-01
9.58297e-01 8.96439e-01
9.43126e-01 8.63480e-01
9.31329e-01 8.39472e-01
9.23196e-01 8.24555e-01
9.20165e-01 8.27418e-01
9.21825e-01 8.38155e-01
9.28074e-01 8.58044e-01
9.38685e-01 8.87149e-01
9.53327e-01 9.24558e-01
9.71420e-01 9.68881e-01
9.92418e-01 1.01808e+00
1.01548e+00 1.07101e+00
1.03951e+00 1.12734e+00
1.06376e+00 1.17573e+00
1.08664e+00 1.23121e+00
1.10667e+00 1.26596e+00
1.12140e+00 1.29886e+00
1.13068e+00 1.30433e+00
1.13187e+00 1.29580e+00
1.12358e+00 1.26711e+00
1.10546e+00 1.21360e+00
1.07684e+00 1.13903e+00
1.03609e+00 1.04578e+00
9.85164e-01 9.29831e-01
9.27920e-01 8.01636e-01
8.67781e-01 6.65842e-01
8.11229e-01 5.59576e-01
7.68235e-01 4.58705e-01
7.41125e-01 4.24207e-01
7.34713e-01 4.38935e-01
7.44251e-01 4.74741e-01
7.65920e-01 5.32660e-01
7.95709e-01 6.08712e-01
8.30930e-01 6.93498e-01
8.70363e-01 7.84609e-01
9.12632e-01 8.83792e-01
9.56939e-01 9.88701e-01
1.00365e+00 1.09534e+00
1.05254e+00 1.20352e+00
1.10139e+00 1.31878e+00
1.14831e+00 1.42715e+00
1.19325e+00 1.53721e+00
1.23170e+00 1.60398e+00
1.25665e+00 1.70316e+00
1.26865e+00 1.70594e+00
1.26369e+00 1.67292e+00
1.23359e+00 1.60667e+00
1.17665e+00 1.49129e+00
1.09462e+00 1.30290e+00
9.88064e-01 1.04543e+00
8.57411e-01 7.62893e-01
7.15920e-01 4.82212e-01
6.04139e-01 1.47060e-01
5.39832e-01 5.81846e-02
5.51066e-01 1.17980e-01
6.11361e-01 2.38055e-01
6.84811e-01 3.98020e-01
7.50883e-01 5.19599e-01
8.05632e-01 6.72672e-01
8.38951e-01 7.12060e-01
8.54712e-01 7.35347e-01
8.66662e-01 7.73076e-01
8.70050e-01 7.66685e-01
8.69989e-01 7.62267e-01
8.73588e-01 7.73294e-01
8.84297e-01 8.03472e-01
9.02948e-01 8.53278e-01
9.28432e-01 9.18209e-01
9.60175e-01 9.95587e-01
9.99855e-01 1.09137e+00
1.04694e+00 1.20892e+00
1.09723e+00 1.34049e+00
1.14737e+00 1.45635e+00
1.19606e+00 1.57167e+00
1.24000e+00 1.67843e+00
1.27420e+00 1.79263e+00
1.29805e+00 1.82417e+00
1.30278e+00 1.81696e+00
1.28521e+00 1.77814e+00
1.24465e+00 1.67272e+00
1.18133e+00 1.49723e+00
1.08858e+00 1.28284e+00
9.68355e-01 1.00375e+00
8.40530e-01 6.55875e-01
7.21054e-01 3.73725e-01
6.34369e-01 1.32997e-01
6.23235e-01 1.68092e-01
6.70345e-01 2.87921e-01
7.46748e-01 4.53159e-01
8.24916e-01 6.51690e-01
8.85286e-01 7.73830e-01
9.26952e-01 9.01640e-01
9.37522e-01 9.01391e-01
9.25669e-01 8.63890e-01
8.95785e-01 7.88496e-01
8.52689e-01 6.98597e-01
8.04368e-01 5.98037e-01
7.64590e-01 4.82504e-01
7.38365e-01 4.45566e-01
7.37366e-01 4.67564e-01
7.56692e-01 5.24368e-01
7.92595e-01 6.16632e-01
8.40083e-01 7.35242e-01
8.95228e-01 8.70864e-01
9.55012e-01 1.01785e+00
1.01656e+00 1.17094e+00
1.07807e+00 1.32485e+00
1.13859e+00 1.47440e+00
1.19561e+00 1.61083e+00
1.24684e+00 1.75247e+00
1.28800e+00 1.84917e+00
1.31813e+00 1.92379e+00
1.32770e+00 1.93952e+00
1.31649e+00 1.90532e+00
1.28591e+00 1.80271e+00
1.22711e+00 1.65109e+00
1.13617e+00 1.43917e+00
1.02362e+00 1.15079e+00
8.96805e-01 7.98817e-01
7.67290e-01 5.19382e-01
6.64449e-01 1.84906e-01
6.36751e-01 1.96240e-01
6.73123e-01 3.08157e-01
7.50454e-01 4.84304e-01
8.41227e-01 6.93937e-01
9.24145e-01 9.22248e-01
9.91477e-01 1.06662e+00
1.03654e+00 1.19183e+00
1.06140e+00 1.24291e+00
1.06191e+00 1.22490e+00
1.04511e+00 1.16889e+00
1.01356e+00 1.08179e+00
9.70543e-01 9.80837e-01
9.25690e-01 8.59800e-01
8.87152e-01 7.50893e-01
8.60322e-01 6.83798e-01
8.58592e-01 6.97521e-01
8.77753e-01 7.54860e-01
9.14596e-01 8.53150e-01
9.65922e-01 9.80097e-01
1.02541e+00 1.12973e+00
1.08719e+00 1.28846e+00
1.14767e+00 1.44371e+00
1.20019e+00 1.57626e+00
1.24265e+00 1.69125e+00
1.26719e+00 1.76591e+00
1.27106e+00 1.73854e+00
1.25470e+00 1.67721e+00
1.21161e+00 1.57747e+00
1.14233e+00 1.40388e+00
1.05115e+00 1.15217e+00
9.42137e-01 8.55562e-01
8.26575e-01 6.08892e-01
7.37641e-01 2.91561e-01
6.91448e-01 2.40662e-01
7.08690e-01 3.02215e-01
7.64915e-01 4.45627e-01
8.32797e-01 6.22273e-01
8.92981e-01 7.57123e-01
9.34488e-01 9.08142e-01
9.39779e-01 9.05931e-01
9.18030e-01 8.53533e-01
8.72084e-01 7.50661e-01
8.04520e-01 6.23728e-01
7.28407e-01 4.68888e-01
6.64722e-01 2.96632e-01
6.23875e-01 2.36620e-01
6.24254e-01 2.68329e-01
6.54547e-01 3.46562e-01
7.04980e-01 4.66206e-01
7.65232e-01 6.09332e-01
8.29026e-01 7.59632e-01
8.94061e-01 9.13868e-01
9.58580e-01 1.07320e+00
1.02280e+00 1.23515e+00
1.08752e+00 1.39449e+00
1.15199e+00 1.55952e+00
1.21409e+00 1.71358e+00
1.27196e+00 1.87296e+00
1.32481e+00 1.99334e+00
1.36268e+00 2.09893e+00
1.38698e+00 2.18076e+00
1.39425e+00 2.15829e+00
1.37252e+00 2.09486e+00
1.31746e+00 1.97027e+00
1.23360e+00 1.74708e+00
1.11907e+00 1.42532e+00
9.66461e-01 1.07185e+00
7.92826e-01 6.52324e-01
6.47917e-01 1.73197e-01
5.55089e-01 3.69815e-03
5.72941e-01 9.32729e-02
6.48474e-01 2.78688e-01
7.34709e-01 4.66286e-01
7.98800e-01 6.41998e-01
8.21535e-01 6.62625e-01
8.11770e-01 6.18246e-01
7.84258e-01 5.25742e-01
7.48380e-01 4.32613e-01
7.17199e-01 3.36604e-01
7.11949e-01 3.40485e-01
7.25089e-01 3.81139e-01
7.48337e-01 4.44067e-01
7.73641e-01 5.04944e-01
7.92627e-01 5.71544e-01
7.96299e-01 5.75855e-01
7.88460e-01 5.58464e-01
7.72943e-01 5.24907e-01
7.53602e-01 4.92252e-01
7.36446e-01 4.49239e-01
7.28338e-01 4.50717e-01
7.29370e-01 4.68388e-01
7.38943e-01 5.02914e-01
7.55489e-01 5.53950e-01
7.77113e-01 6.17958e-01
8.02557e-01 6.90650e-01
8.31102e-01 7.72167e-01
8.62292e-01 8.63450e-01
8.96697e-01 9.63610e-01
9.35117e-01 1.07491e+00
9.77586e-01 1.20104e+00
1.02461e+00 1.34061e+00
1.07705e+00 1.49296e+00
1.13432e+00 1.66210e+00
1.19558e+00 1.84549e+00
1.26116e+00 2.03570e+00
1.32962e+00 2.23374e+00
1.39764e+00 2.44015e+00
1.46326e+00 2.63594e+00
1.52429e+00 2.80994e+00
1.57388e+00 2.95827e+00
1.60267e+00 3.08162e+00
1.61510e+00 3.04740e+00
1.59722e+00 2.97679e+00
1.53751e+00 2.83172e+00
1.44361e+00 2.53019e+00
1.31452e+00 2.07794e+00
1.13210e+00 1.60732e+00
9.14573e-01 1.00230e+00
7.29421e-01 2.46897e-01
5.96591e-01 6.25417e-03
6.15117e-01 1.36135e-01
7.14836e-01 4.11343e-01
8.18402e-01 7.03159e-01
8.85645e-01 9.32356e-01
8.95677e-01 8.87547e-01
8.66557e-01 7.87601e-01
8.11692e-01 6.52029e-01
7.60011e-01 4.40729e-01
7.35747e-01 4.12218e-01
7.53229e-01 4.78436e-01
7.98515e-01 6.11578e-01
8.59960e-01 7.65550e-01
9.23182e-01 9.58679e-01
9.77024e-01 1.07447e+00
1.02121e+00 1.21522e+00
1.05500e+00 1.27292e+00
1.07494e+00 1.29081e+00
1.09348e+00 1.30885e+00
1.11701e+00 1.34280e+00
1.14443e+00 1.40316e+00
1.17417e+00 1.47723e+00
1.20387e+00 1.52689e+00
1.23343e+00 1.58959e+00
1.25162e+00 1.70499e+00
1.25529e+00 1.70556e+00
1.23796e+00 1.64758e+00
1.18583e+00 1.54645e+00
1.09801e+00 1.36833e+00
9.83598e-01 1.09032e+00
8.45722e-01 7.45031e-01
6.93605e-01 4.50303e-01
5.65200e-01 3.05034e-02
5.18298e-01 1.73816e-02
5.55496e-01 1.16039e-01
6.26457e-01 2.69554e-01
6.87969e-01 4.28232e-01
7.25183e-01 5.02426e-01
7.26277e-01 4.86651e-01
7.09486e-01 4.34593e-01
6.85300e-01 3.64175e-01
6.66219e-01 3.13623e-01
6.68194e-01 3.30131e-01
6.88899e-01 3.78997e-01
7.24686e-01 4.59295e-01
7.69497e-01 5.61081e-01
8.18023e-01 6.72308e-01
8.67435e-01 7.84332e-01
9.15289e-01 8.92449e-01
9.61319e-01 9.98900e-01
1.00465e+00 1.09419e+00
1.04642e+00 1.17716e+00
1.08672e+00 1.26654e+00
1.12445e+00 1.34934e+00
1.15801e+00 1.41296e+00
1.18573e+00 1.45976e+00
1.20328e+00 1.52780e+00
1.20871e+00 1.51628e+00
1.19928e+00 1.47756e+00
1.16834e+00 1.41545e+00
1.11371e+00 1.30947e+00
1.03614e+00 1.13994e+00
9.36686e-01 9.14398e-01
8.16941e-01 6.74375e-01
6.90158e-01 4.25673e-01
5.91759e-01 1.44969e-01
5.35216e-01 6.75335e-02
5.48744e-01 1.16969e-01
6.01071e-01 2.28713e-01
6.70423e-01 3.52460e-01
7.36239e-01 5.13737e-01
7.85743e-01 5.82430e-01
8.19755e-01 6.85178e-01
8.39234e-01 7.12055e-01
8.41321e-01 6.96381e-01
8.37577e-01 6.91720e-01
8.31405e-01 6.86502e-01
8.24992e-01 6.75816e-01
8.19502e-01 6.75279e-01
8.18873e-01 6.87636e-01
8.25460e-01 7.19855e-01
8.38862e-01 7.71444e-01
8.58658e-01 8.36750e-01
8.85232e-01 9.17115e-01
9.18432e-01 1.01987e+00
9.58217e-01 1.14294e+00
1.00463e+00 1.28023e+00
1.05609e+00 1.43216e+00
1.11153e+00 1.59946e+00
1.17241e+00 1.77673e+00
1.23913e+00 1.96865e+00
1.30819e+00 2.17769e+00
1.37841e+00 2.38860e+00
1.44867e+00 2.58466e+00
1.51397e+00 2.77380e+00
1.56665e+00 2.96650e+00
1.60970e+00 3.06377e+00
1.63332e+00 3.11426e+00
1.61975e+00 3.10736e+00
1.57816e+00 2.94704e+00
1.50751e+00 2.65453e+00
1.37997e+00 2.35010e+00
1.20145e+00 1.85829e+00
1.00542e+00 1.18684e+00
7.90402e-01 5.54321e-01
5.94603e-01 -3.78540e-02
5.61644e-01 -5.56940e-03
6.34067e-01 2.24378e-01
7.28489e-01 5.33569e-01
7.90722e-01 6.49391e-01
7.82367e-01 6.24360e-01
7.38650e-01 4.80891e-01
6.82435e-01 2.84698e-01
6.31235e-01 1.78269e-01
6.26949e-01 1.92215e-01
6.53152e-01 2.58510e-01
6.82146e-01 3.75437e-01
7.01555e-01 3.95192e-01
7.00085e-01 3.80938e-01
6.84965e-01 3.46036e-01
6.69930e-01 2.79513e-01
6.61783e-01 2.75159e-01
6.64804e-01 2.87785e-01
6.75453e-01 3.08779e-01
6.85551e-01 3.47970e-01
6.90606e-01 3.50583e-01
6.89850e-01 3.43166e-01
6.85261e-01 3.32859e-01
6.80582e-01 3.14146e-01
6.79065e-01 3.14630e-01
6.80291e-01 3.20015e-01
6.83233e-01 3.26897e-01
6.86096e-01 3.37117e-01
6.87008e-01 3.38702e-01
6.86130e-01 3.36014e-01
6.84532e-01 3.31288e-01
6.83011e-01 3.28714e-01
6.82770e-01 3.29738e-01
6.83628e-01 3.33028e-01
6.85189e-01 3.38276e-01
6.87042e-01 3.44146e-01
6.88849e-01 3.49696e-01
6.90335e-01 3.54453e-01
6.91975e-01 3.59319e-01
6.94174e-01 3.65949e-01
6.97297e-01 3.75357e-01
7.01761e-01 3.87731e-01
7.07657e-01 4.03893e-01
7.14786e-01 4.24105e-01
7.23202e-01 4.47433e-01
7.32987e-01 4.74322e-01
7.44045e-01 5.06069e-01
7.56720e-01 5.42471e-01
7.71630e-01 5.84400e-01
7.88981e-01 6.34601e-01
8.09171e-01 6.93619e-01
8.33088e-01 7.61563e-01
8.61040e-01 8.41750e-01
8.93107e-01 9.35591e-01
9.30186e-01 1.04156e+00
9.72727e-01 1.16222e+00
1.02022e+00 1.30046e+00
1.07297e+00 1.45249e+00
1.13149e+00 1.61669e+00
1.19426e+00 1.79712e+00
1.25981e+00 1.98758e+00
1.32796e+00 2.17880e+00
1.39608e+00 2.36923e+00
1.45937e+00 2.55972e+00
1.51432e+00 2.73859e+00
1.55884e+00 2.82083e+00
1.58217e+00 2.92782e+00
1.57389e+00 2.89166e+00
1.54608e+00 2.74781e+00
1.47961e+00 2.55340e+00
1.35937e+00 2.25704e+00
1.20531e+00 1.78956e+00
1.02308e+00 1.18743e+00
8.12279e-01 6.96083e-01
6.24265e-01 -6.40287e-03
5.67821e-01 2.10668e-04
6.22260e-01 1.90930e-01
7.21992e-01 4.30573e-01
8.00596e-01 7.02282e-01
8.23900e-01 6.84512e-01
7.97948e-01 6.07264e-01
7.42398e-01 4.68140e-01
6.89285e-01 2.56301e-01
6.55478e-01 2.14158e-01
6.64182e-01 2.50435e-01
6.96348e-01 3.33135e-01
7.28835e-01 4.42447e-01
7.49104e-01 4.77092e-01
7.46117e-01 4.60921e-01
7.31044e-01 4.13005e-01
7.12278e-01 3.54355e-01
6.97610e-01 3.16098e-01
6.97954e-01 3.25692e-01
7.06516e-01 3.52860e-01
7.18540e-01 3.84357e-01
7.28349e-01 4.15792e-01
7.29689e-01 4.10783e-01
7.25560e-01 3.97134e-01
7.18439e-01 3.80609e-01
7.12153e-01 3.57298e-01
7.10144e-01 3.59103e-01
7.12313e-01 3.66089e-01
7.16866e-01 3.76644e-01
7.21089e-01 3.92076e-01
7.23572e-01 3.96134e-01
7.23530e-01 3.93570e-01
7.22225e-01 3.89629e-01
7.20863e-01 3.84112e-01
7.20924e-01 3.85220e-01
7.22531e-01 3.88882e-01
7.25349e-01 3.95266e-01
7.28676e-01 4.03611e-01
7.31882e-01 4.10541e-01
7.34513e-01 4.17716e-01
7.36253e-01 4.20613e-01
7.37464e-01 4.22721e-01
7.38750e-01 4.25564e-01
7.40471e-01 4.30024e-01
7.42788e-01 4.36316e-01
7.45614e-01 4.44260e-01
7.48673e-01 4.53292e-01
7.51691e-01 4.62634e-01
7.54462e-01 4.71756e-01
7.56842e-01 4.80092e-01
7.59004e-01 4.88615e-01
7.61168e-01 4.97840e-01
7.63612e-01 5.08435e-01
7.66606e-01 5.21042e-01
7.70374e-01 5.36176e-01
7.75067e-01 5.54261e-01
7.80745e-01 5.75552e-01
7.87419e-01 6.00155e-01
7.95075e-01 6.28211e-01
8.03699e-01 6.59917e-01
8.13311e-01 6.95604e-01
8.23965e-01 7.35792e-01
8.35795e-01 7.80925e-01
8.49024e-01 8.31508e-01
8.63857e-01 8.88349e-01
8.80483e-01 9.52259e-01
8.99111e-01 1.02413e+00
9.19957e-01 1.10501e+00
9.43313e-01 1.19563e+00
9.69538e-01 1.29692e+00
9.98916e-01 1.41004e+00
1.03170e+00 1.53596e+00
1.06812e+00 1.67589e+00
1.10829e+00 1.83109e+00
1.15242e+00 2.00202e+00
1.20072e+00 2.18948e+00
1.25321e+00 2.39418e+00
1.30987e+00 2.61590e+00
1.37051e+00 2.85580e+00
1.43482e+00 3.11308e+00
1.50301e+00 3.38478e+00
1.57467e+00 3.67255e+00
1.64895e+00 3.97387e+00
1.72603e+00 4.27945e+00
1.80477e+00 4.59658e+00
1.88260e+00 4.92001e+00
1.96036e+00 5.21077e+00
2.03163e+00 5.47499e+00
2.09610e+00 5.74183e+00
2.14541e+00 5.87427e+00
2.17847e+00 5.91098e+00
2.17837e+00 5.89002e+00
2.14921e+00 5.64408e+00
2.08835e+00 5.23021e+00
1.96052e+00 4.75256e+00
1.77942e+00 3.93939e+00
1.57360e+00 2.84661e+00
1.32796e+00 1.99830e+00
1.08621e+00 7.36298e-01
1.01356e+00 6.95939e-01
1.04921e+00 1.03300e+00
1.14696e+00 1.48861e+00
1.24698e+00 1.97689e+00
1.25149e+00 2.08302e+00
1.16047e+00 1.85032e+00
1.01171e+00 1.28286e+00
8.08149e-01 7.10356e-01
5.98900e-01 -1.01645e-01
5.58291e-01 9.66073e-03
6.40383e-01 2.69381e-01
7.42381e-01 6.18835e-01
7.70473e-01 5.72937e-01
7.43094e-01 4.79935e-01
6.97058e-01 2.79096e-01
6.76893e-01 2.70198e-01
6.84165e-01 3.14592e-01
6.97325e-01 3.91541e-01
7.02233e-01 3.76900e-01
6.91146e-01 3.54236e-01
6.75680e-01 2.87761e-01
6.73378e-01 2.87019e-01
6.80281e-01 3.15419e-01
6.93363e-01 3.52702e-01
7.06190e-01 3.93314e-01
7.06100e-01 3.89158e-01
