0.00000e+00 1.00000e+01 1.00000e+01 1.00000e+01
5.00000e-02 1.16686e+01 1.74617e+01 1.57548e+01
1.00000e-01 1.49463e+01 2.12077e+01 2.62400e+01
1.50000e-01 1.67380e+01 1.66574e+01 3.77593e+01
2.00000e-01 1.44972e+01 6.15186e+00 4.16065e+01
2.50000e-01 9.45579e+00 -1.26388e+00 3.76318e+01
3.00000e-01 4.61829e+00 -3.60612e+00 3.20848e+01
3.50000e-01 1.32385e+00 -3.72725e+00 2.75881e+01
4.00000e-01 -6.19346e-01 -3.54477e+00 2.41019e+01
4.50000e-01 -1.79018e+00 -3.71222e+00 2.13060e+01
5.00000e-01 -2.67428e+00 -4.40034e+00 1.90720e+01
5.50000e-01 -3.60659e+00 -5.68942e+00 1.74308e+01
6.00000e-01 -4.82548e+00 -7.68033e+00 1.65699e+01
6.50000e-01 -6.51114e+00 -1.04307e+01 1.69039e+01
7.00000e-01 -8.73940e+00 -1.36670e+01 1.91230e+01
7.50000e-01 -1.12781e+01 -1.62242e+01 2.38629e+01
8.00000e-01 -1.32852e+01 -1.59123e+01 3.03963e+01
8.50000e-01 -1.35145e+01 -1.16495e+01 3.55008e+01
9.00000e-01 -1.15540e+01 -5.98222e+00 3.62717e+01
9.50000e-01 -8.46981e+00 -2.18645e+00 3.35839e+01
1.00000e+00 -5.63385e+00 -7.72500e-01 2.98324e+01
1.05000e+00 -3.67956e+00 -7.07510e-01 2.62515e+01
1.10000e+00 -2.59803e+00 -1.16418e+00 2.31041e+01
1.15000e+00 -2.16885e+00 -1.82081e+00 2.03814e+01
1.20000e+00 -2.20316e+00 -2.65840e+00 1.80621e+01
1.25000e+00 -2.61279e+00 -3.80021e+00 1.61671e+01
1.30000e+00 -3.41044e+00 -5.44671e+00 1.47955e+01
1.35000e+00 -4.69356e+00 -7.84190e+00 1.42022e+01
1.40000e+00 -6.60955e+00 -1.11610e+01 1.49410e+01
1.45000e+00 -9.23708e+00 -1.51054e+01 1.79849e+01
1.50000e+00 -1.22503e+01 -1.80279e+01 2.42579e+01
1.55000e+00 -1.44384e+01 -1.67901e+01 3.25104e+01
1.60000e+00 -1.41387e+01 -1.05394e+01 3.78900e+01
1.65000e+00 -1.12060e+01 -3.73541e+00 3.73657e+01
1.70000e+00 -7.38116e+00 -9.26506e-02 3.34459e+01
1.75000e+00 -4.24852e+00 8.71185e-01 2.91352e+01
1.80000e+00 -2.24577e+00 7.34438e-01 2.53729e+01
1.85000e+00 -1.14999e+00 3.71517e-01 2.21622e+01
1.90000e+00 -6.21052e-01 5.87150e-02 1.93871e+01
1.95000e+00 -4.06391e-01 -1.79429e-01 1.69684e+01
2.00000e+00 -3.62204e-01 -3.90950e-01 1.48553e+01
2.05000e+00 -4.23892e-01 -6.37365e-01 1.30103e+01
2.10000e+00 -5.77867e-01 -9.87829e-01 1.14051e+01
2.15000e+00 -8.47182e-01 -1.53388e+00 1.00230e+01
2.20000e+00 -1.29104e+00 -2.41501e+00 8.86970e+00
2.25000e+00 -2.01679e+00 -3.85488e+00 8.00280e+00
2.30000e+00 -3.20325e+00 -6.20328e+00 7.61253e+00
2.35000e+00 -5.12509e+00 -9.93237e+00 8.22433e+00
2.40000e+00 -8.11826e+00 -1.53375e+01 1.11169e+01
2.45000e+00 -1.22492e+01 -2.11799e+01 1.85944e+01
2.50000e+00 -1.62593e+01 -2.21787e+01 3.14300e+01
2.55000e+00 -1.69426e+01 -1.31953e+01 4.20286e+01
2.60000e+00 -1.28827e+01 -1.59879e+00 4.19180e+01
2.65000e+00 -7.05091e+00 3.98498e+00 3.59909e+01
2.70000e+00 -2.40130e+00 5.03013e+00 3.05114e+01
2.75000e+00 4.92334e-01 4.84680e+00 2.65157e+01
2.80000e+00 2.18943e+00 4.84249e+00 2.35279e+01
2.85000e+00 3.32930e+00 5.38855e+00 2.12575e+01
2.90000e+00 4.36764e+00 6.55871e+00 1.96794e+01
2.95000e+00 5.59383e+00 8.36405e+00 1.89602e+01
3.00000e+00 7.17113e+00 1.07164e+01 1.94491e+01
3.05000e+00 9.10315e+00 1.31939e+01 2.16129e+01
3.10000e+00 1.10964e+01 1.47381e+01 2.56315e+01
3.15000e+00 1.24487e+01 1.39259e+01 3.05222e+01
3.20000e+00 1.23644e+01 1.05113e+01 3.39571e+01
3.25000e+00 1.07374e+01 6.37549e+00 3.42950e+01
