0.00000e+00 1.00026e+00 1.00000e+00
2.50000e-01 1.00002e+00 9.99537e-01
5.00000e-01 1.00001e+00 9.99988e-01
7.50000e-01 1.00001e+00 1.00003e+00
1.00000e+00 1.00001e+00 1.00005e+00
1.25000e+00 1.00000e+00 9.99942e-01
1.50000e+00 9.99996e-01 9.99958e-01
1.75000e+00 1.00000e+00 1.00001e+00
2.00000e+00 1.00001e+00 1.00012e+00
2.25000e+00 9.99992e-01 9.99920e-01
2.50000e+00 9.99976e-01 9.99853e-01
2.75000e+00 9.99979e-01 9.99939e-01
3.00000e+00 9.99991e-01 9.99998e-01
3.25000e+00 9.99994e-01 9.99997e-01
3.50000e+00 9.99997e-01 9.99998e-01
3.75000e+00 9.99994e-01 9.99965e-01
4.00000e+00 9.99995e-01 9.99950e-01
4.25000e+00 1.00000e+00 1.00004e+00
4.50000e+00 1.00001e+00 1.00005e+00
4.75000e+00 1.00001e+00 1.00004e+00
5.00000e+00 1.00001e+00 1.00002e+00
5.25000e+00 1.00000e+00 1.00001e+00
5.50000e+00 9.99996e-01 9.99976e-01
5.75000e+00 9.99992e-01 9.99965e-01
6.00000e+00 9.99991e-01 9.99967e-01
6.25000e+00 9.99992e-01 9.99975e-01
6.50000e+00 9.99995e-01 9.99998e-01
6.75000e+00 9.99995e-01 9.99981e-01
7.00000e+00 9.99995e-01 9.99980e-01
7.25000e+00 9.99997e-01 9.99991e-01
7.50000e+00 1.00000e+00 1.00002e+00
7.75000e+00 1.00000e+00 1.00002e+00
8.00000e+00 1.00000e+00 1.00001e+00
8.25000e+00 1.00000e+00 1.00001e+00
8.50000e+00 1.00000e+00 1.00000e+00
8.75000e+00 1.00000e+00 9.99999e-01
9.00000e+00 1.00000e+00 9.99997e-01
9.25000e+00 1.00000e+00 1.00000e+00
9.50000e+00 1.00000e+00 1.00001e+00
9.75000e+00 1.00001e+00 1.00002e+00
1.00000e+01 1.00001e+00 1.00003e+00
1.02500e+01 1.00001e+00 1.00002e+00
1.05000e+01 1.00001e+00 1.00002e+00
1.07500e+01 1.00000e+00 1.00000e+00
1.10000e+01 1.00000e+00 9.99999e-01
1.12500e+01 1.00000e+00 1.00000e+00
1.15000e+01 1.00000e+00 1.00000e+00
1.17500e+01 9.99999e-01 1.00000e+00
1.20000e+01 9.99998e-01 9.99993e-01
