0.00000e+00 1.00040e+00 1.00000e+00
2.50000e-01 1.00002e+00 9.99683e-01
5.00000e-01 1.00000e+00 1.00000e+00
7.50000e-01 1.00001e+00 1.00003e+00
1.00000e+00 9.99985e-01 9.99849e-01
1.25000e+00 9.99982e-01 9.99819e-01
1.50000e+00 1.00001e+00 1.00013e+00
1.75000e+00 1.00002e+00 1.00013e+00
2.00000e+00 1.00002e+00 1.00008e+00
2.25000e+00 1.00000e+00 9.99917e-01
2.50000e+00 9.99992e-01 9.99965e-01
2.75000e+00 1.00000e+00 1.00004e+00
3.00000e+00 9.99998e-01 1.00001e+00
3.25000e+00 9.99993e-01 9.99958e-01
3.50000e+00 9.99987e-01 9.99933e-01
3.75000e+00 9.99990e-01 9.99946e-01
4.00000e+00 9.99997e-01 9.99995e-01
4.25000e+00 1.00000e+00 1.00004e+00
4.50000e+00 1.00001e+00 1.00003e+00
4.75000e+00 1.00001e+00 1.00002e+00
5.00000e+00 1.00000e+00 9.99998e-01
5.25000e+00 1.00000e+00 9.99997e-01
5.50000e+00 1.00000e+00 1.00001e+00
5.75000e+00 1.00000e+00 1.00002e+00
6.00000e+00 1.00000e+00 1.00001e+00
6.25000e+00 9.99999e-01 9.99994e-01
6.50000e+00 9.99996e-01 9.99974e-01
6.75000e+00 9.99994e-01 9.99973e-01
7.00000e+00 9.99995e-01 9.99981e-01
7.25000e+00 9.99997e-01 9.99993e-01
7.50000e+00 9.99999e-01 1.00001e+00
7.75000e+00 9.99999e-01 1.00000e+00
8.00000e+00 9.99997e-01 9.99995e-01
8.25000e+00 9.99994e-01 9.99979e-01
8.50000e+00 9.99993e-01 9.99977e-01
8.75000e+00 9.99993e-01 9.99983e-01
9.00000e+00 9.99993e-01 9.99987e-01
9.25000e+00 9.99994e-01 9.99986e-01
9.50000e+00 9.99994e-01 9.99988e-01
9.75000e+00 9.99994e-01 9.99989e-01
1.00000e+01 9.99994e-01 9.99982e-01
1.02500e+01 9.99994e-01 9.99981e-01
1.05000e+01 9.99996e-01 9.99986e-01
1.07500e+01 9.99999e-01 9.99995e-01
1.10000e+01 1.00000e+00 1.00001e+00
1.12500e+01 1.00001e+00 1.00003e+00
1.15000e+01 1.00001e+00 1.00003e+00
1.17500e+01 1.00001e+00 1.00005e+00
1.20000e+01 1.00001e+00 1.00005e+00
1.22500e+01 1.00001e+00 1.00004e+00
1.25000e+01 1.00001e+00 1.00003e+00
1.27500e+01 1.00001e+00 1.00002e+00
1.30000e+01 1.00001e+00 1.00002e+00
1.32500e+01 1.00001e+00 1.00002e+00
1.35000e+01 1.00000e+00 1.00001e+00
1.37500e+01 1.00000e+00 1.00001e+00
1.40000e+01 1.00000e+00 1.00000e+00
1.42500e+01 9.99998e-01 9.99989e-01
1.45000e+01 9.99995e-01 9.99982e-01
1.47500e+01 9.99994e-01 9.99979e-01
1.50000e+01 9.99994e-01 9.99979e-01
1.52500e+01 9.99994e-01 9.99982e-01
1.55000e+01 9.99995e-01 9.99986e-01
1.57500e+01 9.99995e-01 9.99992e-01
1.60000e+01 9.99996e-01 9.99992e-01
1.62500e+01 9.99996e-01 9.99991e-01
1.65000e+01 9.99996e-01 9.99990e-01
1.67500e+01 9.99996e-01 9.99989e-01
1.70000e+01 9.99996e-01 9.99987e-01
1.72500e+01 9.99996e-01 9.99988e-01
1.75000e+01 9.99998e-01 9.99992e-01
1.77500e+01 1.00000e+00 1.00000e+00
1.80000e+01 1.00000e+00 1.00001e+00
1.82500e+01 1.00000e+00 1.00001e+00
1.85000e+01 1.00000e+00 1.00001e+00
1.87500e+01 1.00000e+00 1.00001e+00
1.90000e+01 1.00000e+00 1.00001e+00
1.92500e+01 1.00000e+00 1.00001e+00
1.95000e+01 1.00000e+00 1.00001e+00
1.97500e+01 1.00000e+00 1.00001e+00
2.00000e+01 1.00000e+00 1.00001e+00
2.02500e+01 1.00000e+00 1.00001e+00
2.05000e+01 1.00000e+00 1.00001e+00
2.07500e+01 1.00000e+00 1.00001e+00
2.10000e+01 1.00000e+00 1.00000e+00
2.12500e+01 1.00000e+00 1.00000e+00
2.15000e+01 1.00000e+00 9.99999e-01
2.17500e+01 9.99999e-01 9.99996e-01
2.20000e+01 9.99999e-01 9.99996e-01
2.22500e+01 9.99999e-01 9.99996e-01
2.25000e+01 9.99998e-01 9.99995e-01
2.27500e+01 9.99998e-01 9.99993e-01
2.30000e+01 9.99997e-01 9.99990e-01
