0.00000e+00 1.00037e+00 1.00000e+00
5.00000e-01 1.00000e+00 9.99892e-01
1.00000e+00 9.99991e-01 9.99941e-01
1.50000e+00 1.00000e+00 1.00003e+00
2.00000e+00 1.00001e+00 1.00005e+00
2.50000e+00 1.00001e+00 1.00000e+00
3.00000e+00 1.00000e+00 1.00000e+00
3.50000e+00 1.00000e+00 1.00000e+00
4.00000e+00 9.99997e-01 9.99987e-01
4.50000e+00 9.99995e-01 9.99987e-01
5.00000e+00 9.99994e-01 9.99978e-01
5.50000e+00 9.99993e-01 9.99979e-01
6.00000e+00 9.99994e-01 9.99983e-01
6.50000e+00 9.99997e-01 9.99996e-01
7.00000e+00 9.99999e-01 1.00000e+00
7.50000e+00 9.99999e-01 9.99996e-01
8.00000e+00 9.99998e-01 9.99993e-01
8.50000e+00 9.99999e-01 1.00000e+00
9.00000e+00 1.00000e+00 1.00001e+00
9.50000e+00 1.00000e+00 1.00001e+00
1.00000e+01 1.00000e+00 1.00001e+00
1.05000e+01 1.00000e+00 1.00002e+00
1.10000e+01 1.00000e+00 1.00001e+00
1.15000e+01 1.00000e+00 1.00001e+00
1.20000e+01 1.00000e+00 1.00000e+00
1.25000e+01 1.00000e+00 1.00000e+00
1.30000e+01 1.00000e+00 1.00000e+00
1.35000e+01 1.00000e+00 1.00000e+00
1.40000e+01 1.00000e+00 1.00001e+00
1.45000e+01 1.00000e+00 1.00001e+00
1.50000e+01 1.00000e+00 1.00000e+00
1.55000e+01 9.99999e-01 9.99999e-01
1.60000e+01 9.99996e-01 9.99988e-01
1.65000e+01 9.99995e-01 9.99986e-01
1.70000e+01 9.99997e-01 9.99990e-01
1.75000e+01 1.00000e+00 9.99999e-01
1.80000e+01 1.00000e+00 1.00001e+00
1.85000e+01 1.00001e+00 1.00002e+00
1.90000e+01 1.00001e+00 1.00003e+00
1.95000e+01 1.00001e+00 1.00002e+00
2.00000e+01 1.00001e+00 1.00002e+00
2.05000e+01 1.00000e+00 1.00000e+00
2.10000e+01 9.99998e-01 9.99991e-01
2.15000e+01 9.99993e-01 9.99975e-01
2.20000e+01 9.99990e-01 9.99969e-01
2.25000e+01 9.99988e-01 9.99965e-01
2.30000e+01 9.99986e-01 9.99964e-01
2.35000e+01 9.99986e-01 9.99965e-01
2.40000e+01 9.99987e-01 9.99969e-01
2.45000e+01 9.99989e-01 9.99976e-01
2.50000e+01 9.99993e-01 9.99988e-01
2.55000e+01 9.99998e-01 1.00000e+00
2.60000e+01 1.00000e+00 1.00002e+00
2.65000e+01 1.00001e+00 1.00003e+00
2.70000e+01 1.00001e+00 1.00004e+00
2.75000e+01 1.00002e+00 1.00005e+00
2.80000e+01 1.00002e+00 1.00006e+00
2.85000e+01 1.00002e+00 1.00007e+00
2.90000e+01 1.00002e+00 1.00006e+00
2.95000e+01 1.00002e+00 1.00006e+00
3.00000e+01 1.00002e+00 1.00005e+00
3.05000e+01 1.00001e+00 1.00003e+00
3.10000e+01 1.00001e+00 1.00001e+00
3.15000e+01 9.99997e-01 9.99985e-01
3.20000e+01 9.99987e-01 9.99957e-01
3.25000e+01 9.99978e-01 9.99937e-01
3.30000e+01 9.99971e-01 9.99915e-01
3.35000e+01 9.99967e-01 9.99909e-01
3.40000e+01 9.99966e-01 9.99914e-01
3.45000e+01 9.99970e-01 9.99926e-01
3.50000e+01 9.99978e-01 9.99948e-01
3.55000e+01 9.99989e-01 9.99980e-01
3.60000e+01 1.00000e+00 1.00002e+00
3.65000e+01 1.00002e+00 1.00005e+00
3.70000e+01 1.00003e+00 1.00009e+00
3.75000e+01 1.00004e+00 1.00011e+00
3.80000e+01 1.00004e+00 1.00010e+00
3.85000e+01 1.00004e+00 1.00009e+00
3.90000e+01 1.00003e+00 1.00007e+00
3.95000e+01 1.00002e+00 1.00005e+00
4.00000e+01 1.00001e+00 1.00001e+00
4.05000e+01 9.99997e-01 9.99978e-01
4.10000e+01 9.99986e-01 9.99952e-01
4.15000e+01 9.99978e-01 9.99927e-01
4.20000e+01 9.99973e-01 9.99916e-01
4.25000e+01 9.99971e-01 9.99918e-01
4.30000e+01 9.99973e-01 9.99925e-01
4.35000e+01 9.99976e-01 9.99935e-01
4.40000e+01 9.99981e-01 9.99948e-01
4.45000e+01 9.99985e-01 9.99962e-01
4.50000e+01 9.99990e-01 9.99974e-01
4.55000e+01 9.99993e-01 9.99984e-01
4.60000e+01 9.99995e-01 9.99990e-01
4.65000e+01 9.99995e-01 9.99989e-01
4.70000e+01 9.99994e-01 9.99988e-01
4.75000e+01 9.99993e-01 9.99985e-01
4.80000e+01 9.99992e-01 9.99983e-01
4.85000e+01 9.99992e-01 9.99985e-01
4.90000e+01 9.99993e-01 9.99989e-01
4.95000e+01 9.99996e-01 9.99998e-01
5.00000e+01 1.00000e+00 1.00001e+00
5.05000e+01 1.00001e+00 1.00003e+00
5.10000e+01 1.00001e+00 1.00005e+00
5.15000e+01 1.00002e+00 1.00007e+00
5.20000e+01 1.00003e+00 1.00009e+00
5.25000e+01 1.00003e+00 1.00010e+00
5.30000e+01 1.00004e+00 1.00010e+00
5.35000e+01 1.00004e+00 1.00010e+00
5.40000e+01 1.00003e+00 1.00009e+00
5.45000e+01 1.00003e+00 1.00007e+00
5.50000e+01 1.00002e+00 1.00005e+00
5.55000e+01 1.00001e+00 1.00003e+00
5.60000e+01 1.00001e+00 1.00001e+00
5.65000e+01 1.00000e+00 9.99997e-01
5.70000e+01 1.00000e+00 9.99991e-01
5.75000e+01 1.00000e+00 9.99989e-01
5.80000e+01 1.00000e+00 9.99988e-01
5.85000e+01 1.00000e+00 9.99983e-01
5.90000e+01 9.99998e-01 9.99968e-01
5.95000e+01 9.99989e-01 9.99943e-01
6.00000e+01 9.99974e-01 9.99905e-01
6.05000e+01 9.99954e-01 9.99854e-01
6.10000e+01 9.99929e-01 9.99790e-01
6.15000e+01 9.99904e-01 9.99740e-01
6.20000e+01 9.99881e-01 9.99674e-01
6.25000e+01 9.99868e-01 9.99662e-01
6.30000e+01 9.99867e-01 9.99682e-01
6.35000e+01 9.99879e-01 9.99734e-01
6.40000e+01 9.99909e-01 9.99823e-01
6.45000e+01 9.99956e-01 9.99957e-01
6.50000e+01 1.00002e+00 1.00013e+00
6.55000e+01 1.00009e+00 1.00031e+00
6.60000e+01 1.00017e+00 1.00052e+00
6.65000e+01 1.00024e+00 1.00067e+00
6.70000e+01 1.00029e+00 1.00082e+00
6.75000e+01 1.00031e+00 1.00081e+00
6.80000e+01 1.00030e+00 1.00076e+00
6.85000e+01 1.00027e+00 1.00062e+00
6.90000e+01 1.00020e+00 1.00042e+00
6.95000e+01 1.00010e+00 1.00016e+00
7.00000e+01 9.99985e-01 9.99836e-01
7.05000e+01 9.99858e-01 9.99481e-01
7.10000e+01 9.99732e-01 9.99187e-01
7.15000e+01 9.99633e-01 9.98912e-01
7.20000e+01 9.99564e-01 9.98766e-01
7.25000e+01 9.99546e-01 9.98802e-01
7.30000e+01 9.99569e-01 9.98911e-01
7.35000e+01 9.99634e-01 9.99116e-01
7.40000e+01 9.99735e-01 9.99423e-01
7.45000e+01 9.99867e-01 9.99793e-01
7.50000e+01 1.00002e+00 1.00019e+00
7.55000e+01 1.00018e+00 1.00067e+00
7.60000e+01 1.00032e+00 1.00095e+00
7.65000e+01 1.00043e+00 1.00129e+00
